epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.27197962569099077,89.59074733096085,0.1248195543885231,95.41666666666667
2,0.16614049552402027,93.59430604982207,0.11085045244544744,95.83333333333333
3,0.11937833399000303,95.59608540925267,0.09965447057038546,95.83333333333333
4,0.11326596043794088,95.86298932384342,0.09643392916768789,95.83333333333333
5,0.10794544718425039,95.86298932384342,0.11737336544319987,95.0
