epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.6735469162464142,57.57575757575758,0.5746192591530936,80.0
2,0.588226725657781,70.53291536050156,0.4983314148017338,84.8780487804878
3,0.530389325817426,74.1901776384535,0.4553632012435368,85.36585365853658
4,0.5024973899126053,76.59352142110762,0.434791488306863,84.39024390243902
5,0.45812976161638896,79.83281086729363,0.4137085718767984,85.85365853658537
