epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.5256028284489269,73.70996441281139,0.3744376264512539,87.5
2,0.3087986197689889,90.25800711743773,0.2652996554970741,92.08333333333333
3,0.24227095720633654,91.85943060498221,0.226208770647645,92.08333333333333
4,0.21246512244704743,92.79359430604983,0.20347493886947632,92.91666666666667
5,0.19122128566385996,93.23843416370107,0.18218412809073925,92.91666666666667
