epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.36499300047841376,83.5784904750422,0.24657408480460827,88.98264223722276
2,0.35315527316175677,84.86857969616591,0.2425397809308309,89.8023143683703
3,0.3479280438137766,85.76681938750905,0.2523065663301028,89.6817743490839
4,0.3504740785455658,85.70653484446588,0.2404836472696983,89.9228543876567
5,0.3561336617478975,85.54376657824933,0.24662590832091294,89.77820636451303
