epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,2.378723231951396,55.067920585161964,0.6957604970250811,51.707317073170735
2,0.41280069251855217,83.59456635318705,1.3106175405638558,55.1219512195122
3,0.09639933730165164,97.4921630094044,0.4039914586714336,85.36585365853658
4,0.04533694026370843,98.95506792058517,0.24186055468661444,91.21951219512195
5,0.01698322088147203,99.79101358411704,0.18530007877520152,92.6829268292683
