epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,1.4195755593163866,70.41814946619218,0.30264007672667503,88.33333333333333
2,0.1594285874719351,94.08362989323844,0.09938273904845119,95.41666666666667
3,0.0414628802805247,98.75444839857651,0.04967196879442781,98.33333333333333
4,0.02252485032659024,99.11032028469751,0.06587598053738475,97.5
5,0.006878945850242507,99.95551601423487,0.05399672384373844,98.33333333333333
